Order_ID,Date,Month,City,Region,Category,Product_Name,Customer_Segment,Payment_Method,Quantity,Unit_Price,Revenue,Discount_%,Discount_Amount,Final_Revenue,COGS,Operating_Expenses,Gross_Profit,Net_Profit,Profit_Margin_%,Is_Returned
ORD-11099,2024-03-12,March 2024,Hyderabad,South,Sports,Cricket Bat SG,Regular,Cash,1,13479.29,13479.29,10,1347.93,12131.36,7882.11,734.14,5597.18,4863.04,36.08,No
ORD-10061,2024-03-12,March 2024,Hyderabad,South,Sports,Football Nike,Loyal,EMI,1,11725.13,11725.13,0,0,11725.13,7140.84,830.31,4584.29,3753.98,32.02,No
ORD-10744,2024-02-05,February 2024,Hyderabad,South,Grocery,Tata Salt 1kg,Regular,EMI,1,344,344,5,17.2,326.8,230.11,33.3,113.89,80.59,23.43,Yes
ORD-10342,2024-03-23,March 2024,Bangalore,South,Electronics,Laptop HP Pavilion,Regular,Credit Card,1,12228.52,12228.52,10,1222.85,11005.67,9045.01,1071.23,3183.51,2112.28,17.27,No
ORD-11195,2024-01-01,January 2024,Chennai,South,Electronics,Kindle Paperwhite,Regular,Debit Card,1,13981.51,13981.51,0,0,13981.51,10835.82,935.76,3145.69,2209.93,15.81,No
ORD-10310,2024-02-28,February 2024,Bangalore,South,Home & Kitchen,Water Purifier,Loyal,Credit Card,2,20097.53,40195.06,10,4019.51,36175.55,25310.47,2327.86,14884.59,12556.73,31.24,No
ORD-11054,2024-03-10,March 2024,Bangalore,South,Electronics,Canon Camera,Premium,UPI,4,74256.15,297024.6,0,0,297024.6,221525.91,19044.95,75498.69,56453.74,19.01,Yes
ORD-10508,2024-03-05,March 2024,Delhi,North,Home & Kitchen,Mixer Grinder,Premium,Debit Card,1,7272.45,7272.45,0,0,7272.45,4579.18,712.46,2693.27,1980.81,27.24,Yes
ORD-10929,2024-02-22,February 2024,Hyderabad,South,Sports,Dumbbells Set,Regular,Debit Card,2,8809.77,17619.54,0,0,17619.54,10443.41,1990.85,7176.13,5185.28,29.43,No
ORD-10729,2024-02-19,February 2024,Bangalore,South,Sports,Football Nike,Regular,EMI,3,10794.35,32383.05,5,1619.15,30763.9,19596.54,3398.29,12786.51,9388.22,28.99,No
ORD-10954,2024-02-20,February 2024,Delhi,North,Sports,Badminton Kit,Regular,Debit Card,1,11857.67,11857.67,0,0,11857.67,6986.75,843.68,4870.92,4027.24,33.96,No
ORD-10362,2024-03-08,March 2024,Hyderabad,South,Clothing,Denim Jeans,Regular,EMI,1,6379.37,6379.37,0,0,6379.37,3167.84,650.04,3211.53,2561.49,40.15,No
ORD-10193,2024-02-01,February 2024,Delhi,North,Grocery,Amul Butter 500g,New,Debit Card,3,1651.65,4954.95,5,247.75,4707.2,3448.44,280.18,1506.51,1226.33,24.75,No
ORD-11073,2024-01-25,January 2024,Delhi,North,Clothing,Men Formal Shirt,Loyal,EMI,2,1829.01,3658.02,5,182.9,3475.12,1786.3,382.61,1871.72,1489.11,40.71,No
ORD-10556,2024-03-17,March 2024,Hyderabad,South,Electronics,OnePlus Nord,Premium,EMI,2,71563.06,143126.12,10,14312.61,128813.51,101312.09,14304.68,41814.03,27509.35,19.22,No
ORD-10956,2024-02-20,February 2024,Bangalore,South,Sports,Yoga Mat,Regular,Debit Card,2,7003.15,14006.3,5,700.32,13305.98,7044.99,1456.44,6961.31,5504.87,39.3,No
ORD-11096,2024-02-03,February 2024,Hyderabad,South,Grocery,Cornflakes 1kg,Regular,UPI,4,2255.13,9020.52,10,902.05,8118.47,5881.52,676.5,3139,2462.5,27.3,No
ORD-10856,2024-02-04,February 2024,Delhi,North,Clothing,Denim Jeans,New,Debit Card,1,1222.36,1222.36,10,122.24,1100.12,536.91,111.1,685.45,574.35,46.99,No
ORD-10429,2024-01-03,January 2024,Mumbai,West,Clothing,Winter Coat,Regular,Cash,1,2867.82,2867.82,0,0,2867.82,1263.02,213.01,1604.8,1391.79,48.53,Yes
ORD-10511,2024-01-15,January 2024,Bangalore,South,Clothing,Women Kurti,Premium,Credit Card,1,2125.05,2125.05,5,106.25,2018.8,947.76,238.85,1177.29,938.44,44.16,No
ORD-10383,2024-01-18,January 2024,Chennai,South,Sports,Cycling Helmet,Regular,Debit Card,1,11865.86,11865.86,0,0,11865.86,6733.36,1064.94,5132.5,4067.56,34.28,No
ORD-10231,2024-02-20,February 2024,Bangalore,South,Clothing,Ethnic Saree,Premium,UPI,2,5346.89,10693.78,5,534.69,10159.09,4492.9,891.61,6200.88,5309.27,49.65,No
ORD-11089,2024-01-23,January 2024,Hyderabad,South,Electronics,Canon Camera,New,Cash,2,31199.79,62399.58,0,0,62399.58,47455.85,7339.02,14943.73,7604.71,12.19,No
ORD-10270,2024-03-10,March 2024,Hyderabad,South,Electronics,Kindle Paperwhite,Regular,Debit Card,2,67464.59,134929.18,10,13492.92,121436.26,101982.76,8877.1,32946.42,24069.32,17.84,No
ORD-10256,2024-02-12,February 2024,Mumbai,West,Electronics,Kindle Paperwhite,Regular,Debit Card,4,6202.93,24811.72,10,2481.17,22330.55,17946.71,2498.79,6865.01,4366.22,17.6,No
ORD-10996,2024-01-24,January 2024,Hyderabad,South,Clothing,Winter Coat,Regular,Debit Card,2,2694.72,5389.44,0,0,5389.44,2600.32,367.94,2789.12,2421.18,44.92,No
ORD-10905,2024-03-30,March 2024,Delhi,North,Home & Kitchen,Non-Stick Pan,Regular,Cash,1,13963.85,13963.85,0,0,13963.85,7844.88,1299.97,6118.97,4819,34.51,No
ORD-10302,2024-01-25,January 2024,Delhi,North,Home & Kitchen,Pressure Cooker,Premium,EMI,2,6096.25,12192.5,0,0,12192.5,6865.85,1236.14,5326.65,4090.51,33.55,No
ORD-10789,2024-01-03,January 2024,Bangalore,South,Clothing,Kids Jeans,Regular,Debit Card,2,6594.56,13189.12,15,1978.37,11210.75,5861.51,791.96,7327.61,6535.65,49.55,Yes
ORD-10834,2024-03-14,March 2024,Hyderabad,South,Clothing,Ethnic Saree,Premium,EMI,2,1782.68,3565.36,15,534.8,3030.56,1881.48,378.26,1683.88,1305.62,36.62,No
ORD-11012,2024-02-25,February 2024,Hyderabad,South,Electronics,Boat Earbuds,Regular,UPI,1,48184.48,48184.48,15,7227.67,40956.81,33896.43,5516.27,14288.05,8771.78,18.2,No
ORD-10160,2024-03-03,March 2024,Bangalore,South,Home & Kitchen,Curtains Set,New,EMI,4,14231.95,56927.8,0,0,56927.8,35418.57,3993.22,21509.23,17516.01,30.77,Yes
ORD-10114,2024-03-11,March 2024,Mumbai,West,Home & Kitchen,Mixer Grinder,New,Credit Card,1,8377.41,8377.41,10,837.74,7539.67,4733.96,455.15,3643.45,3188.3,38.06,Yes
ORD-10147,2024-02-26,February 2024,Hyderabad,South,Home & Kitchen,Water Purifier,Loyal,Cash,2,5498.56,10997.12,0,0,10997.12,6392.17,1102.85,4604.95,3502.1,31.85,No
ORD-10739,2024-02-14,February 2024,Hyderabad,South,Home & Kitchen,Bed Sheet Set,Regular,EMI,1,13432.19,13432.19,0,0,13432.19,8323.09,855.05,5109.1,4254.05,31.67,No
ORD-10919,2024-02-03,February 2024,Hyderabad,South,Clothing,Sports Jacket,New,Credit Card,1,5153.23,5153.23,0,0,5153.23,2578.33,275.55,2574.9,2299.35,44.62,No
ORD-10559,2024-01-13,January 2024,Mumbai,West,Sports,Swimming Goggles,Premium,Cash,1,11973.88,11973.88,10,1197.39,10776.49,6938.28,1009.61,5035.6,4025.99,33.62,No
ORD-11175,2024-01-20,January 2024,Delhi,North,Sports,Cycling Helmet,Premium,Cash,3,5115.07,15345.21,10,1534.52,13810.69,8906.84,787.94,6438.37,5650.43,36.82,No
ORD-10151,2024-01-18,January 2024,Bangalore,South,Grocery,Almonds 500g,Regular,EMI,1,946.55,946.55,0,0,946.55,640.84,60.23,305.71,245.48,25.93,No
ORD-10165,2024-01-23,January 2024,Mumbai,West,Home & Kitchen,Water Purifier,Regular,Credit Card,2,5064.63,10129.26,5,506.46,9622.8,6454.66,711.71,3674.6,2962.89,29.25,No
ORD-10471,2024-01-14,January 2024,Chennai,South,Home & Kitchen,Curtains Set,Loyal,EMI,2,12610.23,25220.46,5,1261.02,23959.44,14099.58,2703.44,11120.88,8417.44,33.38,No
ORD-10356,2024-03-02,March 2024,Hyderabad,South,Clothing,Kids Jeans,Regular,EMI,1,5283.54,5283.54,5,264.18,5019.36,2386.45,311.48,2897.09,2585.61,48.94,No
ORD-10731,2024-01-12,January 2024,Mumbai,West,Home & Kitchen,Pressure Cooker,New,UPI,4,4425.76,17703.04,10,1770.3,15932.74,11334.63,1834.77,6368.41,4533.64,25.61,Yes
ORD-10234,2024-03-28,March 2024,Hyderabad,South,Clothing,Women Kurti,Loyal,Cash,1,7203.66,7203.66,0,0,7203.66,3140.87,728.29,4062.79,3334.5,46.29,No
ORD-10553,2024-01-06,January 2024,Mumbai,West,Grocery,Honey 1kg,Regular,Debit Card,1,333.52,333.52,0,0,333.52,226.81,23.96,106.71,82.75,24.81,Yes
ORD-10808,2024-01-14,January 2024,Mumbai,West,Electronics,Canon Camera,Regular,EMI,3,52064.78,156194.34,0,0,156194.34,106650.26,10895.26,49544.08,38648.82,24.74,No
ORD-10680,2024-02-04,February 2024,Hyderabad,South,Electronics,Laptop HP Pavilion,New,Cash,1,38660.15,38660.15,5,1933.01,36727.14,26582.29,4372.59,12077.86,7705.27,19.93,No
ORD-10019,2024-01-07,January 2024,Chennai,South,Electronics,iPhone 15,Loyal,UPI,3,78888.46,236665.38,15,35499.81,201165.57,164868.47,19878.68,71796.91,51918.23,21.94,No
ORD-10301,2024-01-09,January 2024,Mumbai,West,Grocery,Protein Powder,Regular,UPI,2,1167.02,2334.04,15,350.11,1983.93,1569.44,187.56,764.6,577.04,24.72,No
ORD-10451,2024-03-14,March 2024,Chennai,South,Grocery,Basmati Rice 5kg,Loyal,UPI,1,1555.01,1555.01,0,0,1555.01,1077.5,131.93,477.51,345.58,22.22,No
ORD-10719,2024-01-25,January 2024,Hyderabad,South,Clothing,Ethnic Saree,Premium,Debit Card,1,2246.36,2246.36,10,224.64,2021.72,1226.06,215.86,1020.3,804.44,35.81,No
ORD-10056,2024-03-25,March 2024,Chennai,South,Grocery,Honey 1kg,New,Cash,1,1406.01,1406.01,0,0,1406.01,1011.85,124.47,394.16,269.69,19.18,No
ORD-10967,2024-02-05,February 2024,Delhi,North,Grocery,Amul Butter 500g,New,EMI,2,360.43,720.86,5,36.04,684.82,493.42,55.37,227.44,172.07,23.87,No
ORD-10194,2024-03-30,March 2024,Delhi,North,Electronics,Kindle Paperwhite,Loyal,Credit Card,2,72162.37,144324.74,15,21648.71,122676.03,102921.88,17089.93,41402.86,24312.93,16.85,No
ORD-11191,2024-02-29,February 2024,Hyderabad,South,Sports,Dumbbells Set,Premium,Unkown,1,13390.22,13390.22,5,669.51,12720.71,8170.66,1590.62,5219.56,3628.94,27.1,No
ORD-10350,2024-03-06,March 2024,Mumbai,West,Home & Kitchen,Curtains Set,New,EMI,2,12803.1,25606.2,10,2560.62,23045.58,16254.77,2725.98,9351.43,6625.45,25.87,No
ORD-10499,2024-03-16,March 2024,Delhi,North,Home & Kitchen,Non-Stick Pan,Loyal,Debit Card,2,2043.32,4086.64,0,0,4086.64,2373.41,357.07,1713.23,1356.16,33.19,No
ORD-10544,2024-03-03,March 2024,Hyderabad,South,Grocery,Basmati Rice 5kg,New,EMI,1,300.92,300.92,10,30.09,270.83,193.22,19.01,107.7,88.69,29.47,No
ORD-10149,2024-01-21,January 2024,Bangalore,South,Sports,Cycling Helmet,Premium,Cash,1,3171.58,3171.58,0,0,3171.58,1964.85,262.22,1206.73,944.51,29.78,No
ORD-10005,2024-01-09,January 2024,Mumbai,West,Clothing,Winter Coat,New,Unkown,3,7886.19,23658.57,0,0,23658.57,12601.57,1812.46,11057,9244.54,39.07,No
ORD-10094,2024-02-15,February 2024,Delhi,North,Sports,Cycling Helmet,New,Unkown,1,630.4,630.4,5,31.52,598.88,324.79,50.1,305.61,255.51,40.53,No
ORD-10703,2024-02-10,February 2024,Mumbai,West,Home & Kitchen,Mixer Grinder,Regular,Cash,1,11740.01,11740.01,15,1761,9979.01,7413.92,1121.13,4326.09,3204.96,27.3,No
ORD-10131,2024-01-18,January 2024,Mumbai,West,Home & Kitchen,Pressure Cooker,Premium,Cash,1,7689.34,7689.34,20,1537.87,6151.47,4382.52,407.02,3306.82,2899.8,37.71,No
ORD-11036,2024-02-08,February 2024,Bangalore,South,Sports,Football Nike,Loyal,Credit Card,2,5380.68,10761.36,15,1614.2,9147.16,6030.32,1009.57,4731.04,3721.47,34.58,No
ORD-10400,2024-02-09,February 2024,Bangalore,South,Clothing,Men Formal Shirt,Regular,Unkown,2,6034.12,12068.24,15,1810.24,10258,5260.29,1009.94,6807.95,5798.01,48.04,No
ORD-10482,2024-03-14,March 2024,Mumbai,West,Grocery,Tata Salt 1kg,Regular,Cash,1,752.7,752.7,5,37.63,715.07,504.73,82.5,247.97,165.47,21.98,No
ORD-10563,2024-03-16,March 2024,Mumbai,West,Clothing,Casual T-Shirt,Regular,Cash,2,2985.7,5971.4,0,0,5971.4,2528.87,671.15,3442.53,2771.38,46.41,Yes
ORD-10828,2024-01-16,January 2024,Hyderabad,South,Home & Kitchen,Non-Stick Pan,Regular,Cash,1,10554.48,10554.48,0,0,10554.48,6377.51,914.25,4176.97,3262.72,30.91,No
ORD-10360,2024-01-26,January 2024,Chennai,South,Sports,Treadmill,Regular,EMI,2,12467.11,24934.22,10,2493.42,22440.8,12997.98,2820.37,11936.24,9115.87,36.56,No
ORD-10081,2024-02-26,February 2024,Bangalore,South,Sports,Badminton Kit,Loyal,UPI,1,9728.51,9728.51,15,1459.28,8269.23,5156.22,1062.07,4572.29,3510.22,36.08,No
ORD-10876,2024-03-05,March 2024,Chennai,South,Clothing,Women Kurti,Regular,Credit Card,1,5791.33,5791.33,0,0,5791.33,2984.25,464.72,2807.08,2342.36,40.45,Yes
ORD-11064,2024-02-23,February 2024,Mumbai,West,Electronics,Kindle Paperwhite,New,EMI,1,40547.97,40547.97,0,0,40547.97,31214.41,3277.46,9333.56,6056.1,14.94,No
ORD-10144,2024-01-11,January 2024,Bangalore,South,Clothing,Winter Coat,Premium,UPI,1,1262.94,1262.94,5,63.15,1199.79,618.02,107.58,644.92,537.34,42.55,No
ORD-10141,2024-03-14,March 2024,Bangalore,South,Home & Kitchen,Air Purifier,Premium,Debit Card,1,15492.73,15492.73,10,1549.27,13943.46,9000.18,1858.69,6492.55,4633.86,29.91,No
ORD-10058,2024-03-17,March 2024,Bangalore,South,Electronics,OnePlus Nord,Regular,UPI,1,26588.46,26588.46,20,5317.69,21270.77,18883.84,2647.18,7704.62,5057.44,19.02,No
ORD-10075,2024-02-10,February 2024,Hyderabad,South,Home & Kitchen,Non-Stick Pan,Regular,Credit Card,3,24716.14,74148.42,20,14829.68,59318.74,45616.25,4496.91,28532.17,24035.26,32.42,No
ORD-10806,2024-02-24,February 2024,Delhi,North,Grocery,Amul Butter 500g,Regular,EMI,5,1327.68,6638.4,0,0,6638.4,4198.88,430.37,2439.52,2009.15,30.27,No
ORD-10458,2024-01-31,January 2024,Bangalore,South,Home & Kitchen,Wall Clock,Loyal,UPI,1,5795.43,5795.43,0,0,5795.43,3252.53,608.21,2542.9,1934.69,33.38,No
ORD-10904,2024-01-30,January 2024,Mumbai,West,Electronics,"Samsung TV 43""",Premium,Credit Card,3,66209.9,198629.7,0,0,198629.7,145678.71,21893.09,52950.99,31057.9,15.64,No
ORD-11132,2024-01-18,January 2024,Chennai,South,Clothing,Sports Jacket,Regular,EMI,1,1969.8,1969.8,5,98.49,1871.31,877.15,218.95,1092.65,873.7,44.35,No
ORD-10647,2024-03-12,March 2024,Delhi,North,Grocery,Almonds 500g,Regular,UPI,3,1142.66,3427.98,20,685.6,2742.38,2296.89,359.26,1131.09,771.83,22.52,No
ORD-10628,2024-02-21,February 2024,Delhi,North,Grocery,Amul Butter 500g,New,UPI,1,140.58,140.58,5,7.03,133.55,97.35,14.31,43.23,28.92,20.57,No
ORD-10966,2024-02-24,February 2024,Chennai,South,Grocery,Cornflakes 1kg,Regular,UPI,1,1580.03,1580.03,0,0,1580.03,1019.87,138.84,560.16,421.32,26.67,No
ORD-11119,2024-01-25,January 2024,Hyderabad,South,Grocery,Tata Salt 1kg,Regular,UPI,1,1585.02,1585.02,0,0,1585.02,1093.03,129.08,491.99,362.91,22.9,No
ORD-10826,2024-01-01,January 2024,Hyderabad,South,Clothing,Denim Jeans,Premium,UPI,2,5219.3,10438.6,5,521.93,9916.67,4433.72,1066.82,6004.88,4938.06,47.31,No
ORD-10291,2024-03-06,March 2024,Bangalore,South,Sports,Badminton Kit,Loyal,Cash,1,4757.75,4757.75,0,0,4757.75,2415.32,567.05,2342.43,1775.38,37.32,No
ORD-10810,2024-01-07,January 2024,Bangalore,South,Electronics,Boat Earbuds,Regular,UPI,1,2703.73,2703.73,0,0,2703.73,1914.89,210.54,788.84,578.3,21.39,No
ORD-10777,2024-01-17,January 2024,Bangalore,South,Grocery,Cornflakes 1kg,Regular,Cash,2,1870.18,3740.36,0,0,3740.36,2545.21,249.4,1195.15,945.75,25.28,No
ORD-10644,2024-01-08,January 2024,Chennai,South,Grocery,Basmati Rice 5kg,Loyal,Debit Card,1,116.57,116.57,0,0,116.57,76.82,8.44,39.75,31.31,26.86,Yes
ORD-10447,2024-01-24,January 2024,Delhi,North,Electronics,Canon Camera,Regular,Cash,3,5047.85,15143.55,0,0,15143.55,11307.68,1645.51,3835.87,2190.36,14.46,No
ORD-10697,2024-02-29,February 2024,Hyderabad,South,Home & Kitchen,Bed Sheet Set,New,Debit Card,2,2522.44,5044.88,10,504.49,4540.39,3134.68,406.82,1910.2,1503.38,29.8,No
ORD-10334,2024-03-12,March 2024,Mumbai,West,Electronics,Canon Camera,New,Credit Card,4,38990.38,155961.52,0,0,155961.52,115625.21,14579.16,40336.31,25757.15,16.52,No
ORD-10213,2024-01-15,January 2024,Mumbai,West,Grocery,Amul Butter 500g,Premium,UPI,1,1708.99,1708.99,0,0,1708.99,1227.72,114.63,481.27,366.64,21.45,No
ORD-10871,2024-03-04,March 2024,Mumbai,West,Clothing,Ethnic Saree,Loyal,Credit Card,2,3066.89,6133.78,15,920.07,5213.71,2730.76,716.65,3403.02,2686.37,43.8,No
ORD-11083,2024-03-26,March 2024,Bangalore,South,Grocery,Amul Butter 500g,Premium,UPI,2,81.67,163.34,10,16.33,147.01,109.2,14.86,54.14,39.28,24.05,No
ORD-10841,2024-02-08,February 2024,Mumbai,West,Clothing,Men Formal Shirt,Premium,EMI,1,1201.61,1201.61,0,0,1201.61,558.85,143.77,642.76,498.99,41.53,No
ORD-10381,2024-01-24,January 2024,Hyderabad,South,Home & Kitchen,Mixer Grinder,Regular,Debit Card,3,10767.78,32303.34,0,0,32303.34,18946.16,2521,13357.18,10836.18,33.55,No
ORD-10115,2024-01-11,January 2024,Chennai,South,Clothing,Men Formal Shirt,Regular,UPI,1,2206.87,2206.87,15,331.03,1875.84,1052.95,191.1,1153.92,962.82,43.63,No
ORD-10619,2024-03-12,March 2024,Delhi,North,Home & Kitchen,Wall Clock,Regular,EMI,3,24844.74,74534.22,0,0,74534.22,46728.29,7744.6,27805.93,20061.33,26.92,No
ORD-10452,2024-01-25,January 2024,Mumbai,West,Electronics,"Samsung TV 43""",Loyal,EMI,3,40585.51,121756.53,0,0,121756.53,91773.6,7854.9,29982.93,22128.03,18.17,No
ORD-10865,2024-02-20,February 2024,Hyderabad,South,Electronics,OnePlus Nord,Regular,UPI,4,62915.72,251662.88,0,0,251662.88,177882.04,16206.93,73780.84,57573.91,22.88,No
ORD-10875,2024-03-16,March 2024,Mumbai,West,Electronics,Kindle Paperwhite,Regular,Cash,1,27383.18,27383.18,15,4107.48,23275.7,20428.55,1370.39,6954.63,5584.24,20.39,No
ORD-10666,2024-01-17,January 2024,Bangalore,South,Sports,Treadmill,New,EMI,2,7891.64,15783.28,0,0,15783.28,8569.2,1434.02,7214.08,5780.06,36.62,No
ORD-10914,2024-02-13,February 2024,Chennai,South,Home & Kitchen,Non-Stick Pan,Regular,EMI,4,19674.01,78696.04,10,7869.6,70826.44,49203.92,8382.53,29492.12,21109.59,26.82,No
ORD-10202,2024-01-11,January 2024,Chennai,South,Clothing,Kids Jeans,Regular,UPI,1,5576.62,5576.62,0,0,5576.62,2537.14,383.61,3039.48,2655.87,47.63,No
ORD-10935,2024-02-10,February 2024,Delhi,North,Clothing,Men Formal Shirt,Regular,EMI,2,6567.52,13135.04,15,1970.26,11164.78,7205.84,850.46,5929.2,5078.74,38.67,No
ORD-10215,2024-01-28,January 2024,Delhi,North,Grocery,Amul Butter 500g,New,UPI,3,1464.5,4393.5,0,0,4393.5,2959.85,332.17,1433.65,1101.48,25.07,No
ORD-10020,2024-01-01,January 2024,Hyderabad,South,Grocery,Honey 1kg,Regular,Debit Card,2,748.86,1497.72,0,0,1497.72,1038,157.01,459.72,302.71,20.21,Yes
ORD-10287,2024-01-04,January 2024,Delhi,North,Grocery,Honey 1kg,New,Cash,1,1505.41,1505.41,10,150.54,1354.87,1064.4,137.12,441.01,303.89,20.19,No
ORD-10536,2024-01-21,January 2024,Hyderabad,South,Home & Kitchen,Air Purifier,Loyal,EMI,2,20970.03,41940.06,0,0,41940.06,23669.46,2987.23,18270.6,15283.37,36.44,Yes
ORD-10917,2024-01-16,January 2024,Bangalore,South,Sports,Cycling Helmet,Premium,Credit Card,3,12605.6,37816.8,20,7563.36,30253.44,20922.41,1936.55,16894.39,14957.84,39.55,No
ORD-10203,2024-03-02,March 2024,Mumbai,West,Grocery,Protein Powder,Regular,Debit Card,2,2363.34,4726.68,0,0,4726.68,3164.89,440.37,1561.79,1121.42,23.73,Yes
ORD-10699,2024-01-28,January 2024,Mumbai,West,Sports,Football Nike,New,Credit Card,1,6854.05,6854.05,0,0,6854.05,3949.13,593.57,2904.92,2311.35,33.72,No
ORD-10631,2024-02-13,February 2024,Delhi,North,Sports,Football Nike,New,UPI,1,5514.92,5514.92,5,275.75,5239.17,3276.83,551.71,2238.09,1686.38,30.58,No
ORD-10920,2024-02-26,February 2024,Chennai,South,Grocery,Tata Salt 1kg,Regular,Cash,1,1405.85,1405.85,10,140.59,1265.26,1005.42,167.91,400.43,232.52,16.54,No
ORD-10854,2024-01-29,January 2024,Mumbai,West,Electronics,Laptop HP Pavilion,Regular,UPI,1,10726.26,10726.26,10,1072.63,9653.63,8031.39,863.44,2694.87,1831.43,17.07,No
ORD-10732,2024-03-26,March 2024,Mumbai,West,Clothing,Denim Jeans,Regular,Unkown,2,995.49,1990.98,0,0,1990.98,1061.89,229.41,929.09,699.68,35.14,No
ORD-11050,2024-03-06,March 2024,Mumbai,West,Sports,Swimming Goggles,New,Debit Card,5,9306.46,46532.3,5,2326.61,44205.69,27464.71,4825.31,19067.59,14242.28,30.61,No
ORD-11077,2024-01-18,January 2024,Delhi,North,Home & Kitchen,Air Purifier,New,UPI,3,19232.53,57697.59,0,0,57697.59,37220.2,3864.15,20477.39,16613.24,28.79,No
ORD-10545,2024-03-09,March 2024,Chennai,South,Electronics,PS5 Controller,New,Debit Card,1,40220.78,40220.78,10,4022.08,36198.7,30643.59,4610.86,9577.19,4966.33,12.35,No
ORD-10564,2024-02-22,February 2024,Bangalore,South,Electronics,OnePlus Nord,Loyal,Credit Card,2,22551.96,45103.92,0,0,45103.92,33343.22,5129.54,11760.7,6631.16,14.7,No
ORD-11130,2024-01-21,January 2024,Bangalore,South,Electronics,PS5 Controller,Loyal,EMI,1,68852.39,68852.39,20,13770.48,55081.91,49986.37,6867.89,18866.02,11998.13,17.43,No
ORD-10169,2024-03-14,March 2024,Mumbai,West,Grocery,Cornflakes 1kg,New,Debit Card,1,1747.28,1747.28,15,262.09,1485.19,1103.97,124.89,643.31,518.42,29.67,No
ORD-10537,2024-02-18,February 2024,Mumbai,West,Electronics,PS5 Controller,New,EMI,1,55020.9,55020.9,0,0,55020.9,38376.49,4530.88,16644.41,12113.53,22.02,No
ORD-10695,2024-01-16,January 2024,Bangalore,South,Electronics,iPhone 15,Premium,UPI,3,43864.77,131594.31,5,6579.72,125014.59,94880.76,8098.15,36713.55,28615.4,21.75,No
ORD-10108,2024-02-10,February 2024,Chennai,South,Home & Kitchen,Non-Stick Pan,Regular,Cash,1,17882.72,17882.72,15,2682.41,15200.31,10041.46,920.24,7841.26,6921.02,38.7,No
ORD-10535,2024-02-17,February 2024,Mumbai,West,Grocery,Cornflakes 1kg,New,Debit Card,5,910.82,4554.1,0,0,4554.1,3221.71,255.63,1332.39,1076.76,23.64,No
ORD-10901,2024-02-03,February 2024,Mumbai,West,Electronics,Canon Camera,Premium,UPI,1,36976.67,36976.67,10,3697.67,33279,28427.77,2002.56,8548.9,6546.34,17.7,Yes
ORD-11179,2024-02-21,February 2024,Delhi,North,Clothing,Women Kurti,New,UPI,3,619.82,1859.46,10,185.95,1673.51,960.53,206.77,898.93,692.16,37.22,No
ORD-10552,2024-03-06,March 2024,Delhi,North,Home & Kitchen,Bed Sheet Set,New,Debit Card,1,19154.53,19154.53,10,1915.45,17239.08,11427.4,1654.59,7727.13,6072.54,31.7,No
ORD-10547,2024-01-17,January 2024,Delhi,North,Clothing,Women Kurti,New,Debit Card,3,3570.42,10711.26,0,0,10711.26,4654.3,549.66,6056.96,5507.3,51.42,No
ORD-10830,2024-01-13,January 2024,Mumbai,West,Electronics,iPhone 15,Loyal,EMI,2,55918.84,111837.68,0,0,111837.68,80649.28,9478.06,31188.4,21710.34,19.41,No
ORD-11068,2024-02-19,February 2024,Mumbai,West,Clothing,Kids Jeans,Regular,Debit Card,2,409.29,818.58,5,40.93,777.65,432.7,54.56,385.88,331.32,40.47,No
ORD-10780,2024-03-12,March 2024,Bangalore,South,Grocery,Honey 1kg,Loyal,EMI,1,1593.17,1593.17,5,79.66,1513.51,1057.25,133.5,535.92,402.42,25.26,No
ORD-10172,2024-03-14,March 2024,Chennai,South,Clothing,Kids Jeans,Premium,EMI,2,2825.83,5651.66,15,847.75,4803.91,2459.1,363.84,3192.56,2828.72,50.05,No
ORD-10083,2024-01-07,January 2024,Chennai,South,Home & Kitchen,Wall Clock,New,UPI,1,19505.65,19505.65,10,1950.57,17555.08,12292.33,1274.31,7213.32,5939.01,30.45,No
ORD-11167,2024-01-26,January 2024,Delhi,North,Sports,Yoga Mat,Regular,EMI,1,4716.05,4716.05,10,471.61,4244.44,2858.74,408.62,1857.31,1448.69,30.72,No
ORD-10354,2024-03-07,March 2024,Hyderabad,South,Grocery,Cornflakes 1kg,Premium,UPI,1,1242.81,1242.81,0,0,1242.81,845.63,105.8,397.18,291.38,23.45,No
ORD-10473,2024-02-25,February 2024,Bangalore,South,Electronics,"Samsung TV 43""",Regular,Credit Card,2,52753.73,105507.46,5,5275.37,100232.09,80688.27,11571.57,24819.19,13247.62,12.56,No
ORD-10069,2024-01-15,January 2024,Hyderabad,South,Sports,Cricket Bat SG,New,Cash,2,10001.84,20003.68,5,1000.18,19003.5,10993.82,1262.85,9009.86,7747.01,38.73,No
ORD-10325,2024-01-15,January 2024,Bangalore,South,Sports,Swimming Goggles,Regular,EMI,4,8908.97,35635.88,10,3563.59,32072.29,20854.65,3463.7,14781.23,11317.53,31.76,No
ORD-10661,2024-02-13,February 2024,Mumbai,West,Grocery,Olive Oil 1L,Premium,Debit Card,3,2361.69,7085.07,0,0,7085.07,4831.71,733.21,2253.36,1520.15,21.46,No
ORD-10217,2024-03-19,March 2024,Chennai,South,Electronics,Laptop HP Pavilion,Premium,UPI,1,27994.42,27994.42,0,0,27994.42,19363.6,2131.26,8630.82,6499.56,23.22,No
